mission,disposition,disposition_score,fp_flag_nt,fp_flag_ss,fp_flag_co,fp_flag_ec,orbital_period,transit_depth,transit_duration,impact_parameter,signal_to_noise,planet_radius_earth,planet_temp,planet_count_in_system,stellar_temperature,stellar_radius,stellar_mass,stellar_logg
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,2.090811305,115.9,3.388,0.746,19.9,1.62,1642.0,5.0,5739.0,1.384,1.083,4.191
Kepler,CONFIRMED,0.995,0.0,0.0,0.0,0.0,3.180027898,120.3,3.5797,0.196,50.4,1.53,1458.0,4.0,5847.0,1.402,1.113,4.191
Kepler,CONFIRMED,0.989,0.0,0.0,0.0,0.0,50.4467417,370.3,7.159,0.379,19.4,2.67,568.0,5.0,5739.0,1.384,1.083,4.191
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,11.76307164,1037.3,2.9076,0.048,48.9,2.35,616.0,2.0,4959.0,0.756,0.849,4.603
Kepler,CONFIRMED,0.878,0.0,0.0,0.0,0.0,56.2279271,862.7,3.57,0.7,20.9,2.37,366.0,2.0,4959.0,0.756,0.849,4.603
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,1.0,2.384052875,1268.1,3.0918,1.178,50.5,17.06,1010.0,1.0,4794.0,0.701,0.683,4.58
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,7.953547,875.4,2.6312,0.3,38.4,2.25,696.0,2.0,4768.0,0.779,0.759,4.536
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,4.14451656,391.8,2.3421,0.004,22.8,1.48,864.0,2.0,4768.0,0.779,0.759,4.536
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,4.859386384,6044.3,2.2757,1.259,269.7,38.33,1114.0,1.0,6072.0,0.988,1.05,4.47
Kepler,CONFIRMED,0.999,0.0,0.0,0.0,0.0,10.526294577,9768.0,2.5211,0.644,482.3,8.24,713.0,1.0,5386.0,0.793,0.82,4.553
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,4.583520948,3812.1,2.7055,0.045,99.5,5.39,1038.0,1.0,5815.0,0.877,0.973,4.54
Kepler,CONFIRMED,0.876,0.0,0.0,0.0,0.0,3.76181843,510.6,3.5176,0.926,35.9,2.66,1121.0,1.0,5653.0,0.949,0.974,4.472
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,8.20396958,1024.4,2.9667,0.823,54.4,3.01,742.0,2.0,5015.0,0.826,0.785,4.499
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,14.49645186,647.5,4.016,0.97,25.7,3.01,613.0,2.0,5015.0,0.826,0.785,4.499
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,6.54626149,655.9,2.75,0.644,24.8,2.19,810.0,5.0,5251.0,0.817,0.926,4.581
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,12.71809866,1149.4,3.0957,0.427,52.7,2.31,562.0,2.0,4702.0,0.686,0.67,4.592
Kepler,CONFIRMED,0.999,0.0,0.0,0.0,0.0,36.06588163,1563.8,4.3246,0.26,51.7,2.64,397.0,2.0,4702.0,0.686,0.67,4.592
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,4.190425659,2877.4,2.8589,0.458,240.6,6.21,1234.0,1.0,6073.0,1.135,1.163,4.392
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,3.709870784,2020.3,3.0694,0.023,116.1,4.35,1151.0,1.0,5727.0,0.978,1.013,4.463
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,16.3297527,1187.5,6.271,0.791,74.6,3.75,727.0,1.0,5878.0,0.987,0.989,4.444
Kepler,CONFIRMED,0.985,0.0,0.0,0.0,0.0,27.807566216,25391.0,4.21587,0.782,748.1,13.84,554.0,1.0,5862.0,0.785,0.865,4.584
Kepler,CONFIRMED,0.942,0.0,0.0,0.0,0.0,80.8723469,3604.6,11.195,0.527,160.9,7.59,452.0,1.0,5510.0,1.238,0.932,4.222
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,0.0,3.166465862,4357.2,2.9381,1.266,122.1,26.82,954.0,1.0,4968.0,0.704,0.68,4.575
Kepler,CONFIRMED,0.912,0.0,0.0,0.0,0.0,24.99324319,269.6,5.9409,0.686,62.0,2.29,712.0,1.0,5718.0,1.317,0.961,4.181
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,10.35533116,750.6,3.1775,0.029,49.2,2.47,777.0,1.0,5501.0,0.918,0.891,4.462
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,16.08518937,1442.4,3.984,0.867,62.6,3.68,613.0,1.0,5239.0,0.826,0.83,4.523
Kepler,CANDIDATE,0.998,0.0,0.0,0.0,0.0,235.9986399,20715.0,8.2284,0.778,271.8,10.59,188.0,1.0,4245.0,0.657,0.666,4.627
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,7.49018305,1123.6,2.7297,0.02,53.0,2.56,753.0,4.0,5103.0,0.787,0.823,4.562
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,36.2761238,1572.6,4.7865,0.035,45.5,3.03,445.0,4.0,5103.0,0.787,0.823,4.562
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,17.46087931,812.4,2.2641,0.594,22.6,2.32,568.0,4.0,5103.0,0.787,0.823,4.562
Kepler,CONFIRMED,0.996,0.0,0.0,0.0,0.0,56.0560754,1626.0,4.685,0.018,27.4,1.94,233.0,1.0,3593.0,0.491,0.503,4.757
Kepler,CONFIRMED,0.974,0.0,0.0,0.0,0.0,41.408316686,22839.0,5.0264,0.377,907.8,11.38,453.0,1.0,5522.0,0.747,0.786,4.586
Kepler,CANDIDATE,0.994,0.0,0.0,0.0,0.0,39.74893077,15179.0,7.3051,0.881,561.1,14.21,552.0,1.0,6122.0,0.964,1.041,4.487
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,5.715425977,908.1,2.5242,0.348,59.4,2.47,850.0,2.0,5237.0,0.826,0.927,4.572
Kepler,CONFIRMED,0.959,0.0,0.0,0.0,0.0,49.18394185,1646.2,11.3364,0.035,355.7,8.2,669.0,2.0,5626.0,2.057,1.247,3.907
Kepler,CONFIRMED,0.994,0.0,0.0,0.0,0.0,20.0261412,421.2,1.611,0.957,10.7,2.28,559.0,2.0,5237.0,0.826,0.927,4.572
Kepler,CANDIDATE,0.0,0.0,0.0,0.0,0.0,13.61014819,5732.9,2.594,1.081,184.1,19.02,733.0,1.0,5697.0,0.903,0.857,4.46
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,1.0,10.44331991,1159.8,2.743,0.23,51.7,2.66,667.0,1.0,4947.0,0.802,0.769,4.516
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,2.237489571,315.8,1.8119,0.128,30.7,1.41,1160.0,1.0,5265.0,0.81,0.91,4.58
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,5.851520671,33004.0,3.11058,0.211,1630.4,14.62,901.0,1.0,5532.0,0.806,0.804,4.53
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,3.167893418,781.2,2.1814,0.026,64.8,2.62,1221.0,1.0,5895.0,0.94,1.026,4.503
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,4.311780262,1154.0,2.7251,0.196,86.1,3.11,1038.0,3.0,5527.0,0.927,0.956,4.484
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,20.0504494,840.9,4.556,0.383,37.8,2.69,622.0,3.0,5527.0,0.927,0.956,4.484
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,9.76734503,569.1,1.6585,0.9,21.1,2.67,791.0,3.0,5527.0,0.927,0.956,4.484
Kepler,CANDIDATE,1.0,0.0,0.0,0.0,0.0,119.0207044,7430.5,8.1405,0.076,223.5,8.98,366.0,1.0,5453.0,1.062,0.904,4.342
Kepler,CONFIRMED,0.987,0.0,0.0,0.0,0.0,190.3200468,1141.7,15.284,0.812,139.3,7.78,426.0,2.0,5626.0,2.057,1.247,3.907
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,0.0,2.861159894,1014.3,1.8832,0.965,58.3,4.37,1355.0,1.0,6126.0,1.021,1.09,4.458
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,26.44439337,1843.5,3.9783,0.03,88.0,3.91,562.0,4.0,5427.0,0.929,0.915,4.463
Kepler,CONFIRMED,0.983,0.0,0.0,0.0,0.0,51.53997972,3644.3,6.3994,0.183,155.5,5.51,450.0,4.0,5427.0,0.929,0.915,4.463
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,5.902245782,702.3,2.9003,0.209,59.3,2.43,926.0,4.0,5427.0,0.929,0.915,4.463
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,2.382951591,391.6,1.8876,0.479,41.4,1.86,1253.0,4.0,5427.0,0.929,0.915,4.463
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,21.02250608,1772.5,4.1072,0.036,62.4,3.07,521.0,2.0,5067.0,0.75,0.789,4.585
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,3.219814777,488.2,2.0642,0.06,30.5,1.69,998.0,4.0,5103.0,0.787,0.823,4.562
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,5.912273234,961.4,2.3254,0.17,62.8,1.73,585.0,2.0,4072.0,0.57,0.586,4.696
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,8.98581901,881.3,2.8606,0.008,51.8,1.65,509.0,2.0,4072.0,0.57,0.586,4.696
Kepler,CANDIDATE,0.0,0.0,0.0,0.0,0.0,12.940668656,42450.0,2.4845,0.897,307.5,22.94,723.0,1.0,5875.0,0.809,0.895,4.572
Kepler,FALSE POSITIVE,0.573,0.0,1.0,0.0,0.0,20.5452375,218.5,2.517,0.95,18.5,2.41,742.0,1.0,5670.0,1.264,0.937,4.206
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,33.60123371,7425.9,4.4056,0.67,247.9,8.46,495.0,2.0,5149.0,0.93,0.882,4.447
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,6.76652928,450.7,2.9004,0.429,29.2,1.97,845.0,2.0,5149.0,0.93,0.882,4.447
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,4.347288783,451.6,2.1024,0.025,39.7,2.36,1174.0,1.0,5754.0,1.122,1.014,4.345
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,4.601811819,755.9,2.2607,0.567,60.8,2.35,896.0,2.0,4986.0,0.833,0.793,4.496
Kepler,CONFIRMED,0.997,0.0,0.0,0.0,0.0,11.18719905,353.6,3.252,0.387,21.9,1.55,667.0,2.0,4986.0,0.833,0.793,4.496
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,4.220965778,2260.0,3.0854,0.705,157.8,2.62,595.0,1.0,3837.0,0.517,0.544,4.747
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,6.998099523,20285.0,2.0488,7.361,192.3,588.66,853.0,1.0,5612.0,0.829,0.926,4.566
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,5.95489993,1410.7,2.3892,0.327,87.2,2.33,635.0,3.0,4261.0,0.633,0.64,4.641
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,12.03987488,1250.6,2.7363,0.286,57.6,2.18,502.0,3.0,4261.0,0.633,0.64,4.641
Kepler,CONFIRMED,0.998,0.0,0.0,0.0,0.0,20.83762895,439.0,2.3734,0.706,14.9,1.42,418.0,3.0,4261.0,0.633,0.64,4.641
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,1.0,8.8111022,401.1,5.0683,1.223,76.8,63.66,1399.0,1.0,6200.0,2.404,1.333,3.8
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,23.58917143,1200.7,5.073,0.926,53.3,3.16,487.0,1.0,4919.0,0.721,0.697,4.566
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,6.481633073,298.5,3.784,0.833,125.6,2.54,1145.0,2.0,5945.0,1.302,1.009,4.213
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,10.37168928,1254.9,3.035,0.537,64.5,3.2,720.0,2.0,5121.0,0.888,0.822,4.457
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,3.96996298,299.2,1.1757,0.836,15.0,1.78,992.0,2.0,5121.0,0.888,0.822,4.457
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,4.40841331,549.4,5.012,0.899,45.1,2.66,1139.0,1.0,6007.0,0.961,0.968,4.457
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,1.0,7.9426176,1590.7,6.703,0.942,60.4,4.68,878.0,1.0,5811.0,0.926,1.036,4.521
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,226.8904775,3136.4,7.558,0.731,46.8,4.53,236.0,2.0,5067.0,0.75,0.789,4.585
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,1.956811408,24905.0,2.1958,1.091,125.4,21.58,1109.0,1.0,5209.0,0.603,0.602,4.657
Kepler,CANDIDATE,0.997,0.0,0.0,0.0,0.0,2.688899233,37492.0,2.11275,0.001,1011.6,12.04,929.0,1.0,4820.0,0.639,0.699,4.667
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,9.439459486,3036.1,2.8979,0.049,175.2,4.16,686.0,3.0,5097.0,0.779,0.891,4.597
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,11.523067458,507.3,3.8757,0.0,142.0,3.13,927.0,1.0,5644.0,1.411,1.053,4.162
Kepler,CONFIRMED,0.0,0.0,0.0,0.0,0.0,20.47748843,1382.4,2.8364,0.497,52.7,2.92,530.0,3.0,5097.0,0.779,0.891,4.597
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,3.336123113,516.3,1.9616,0.252,41.6,1.74,970.0,3.0,5097.0,0.779,0.891,4.597
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,8.01078456,1333.6,2.312,0.192,48.5,1.72,453.0,3.0,3713.0,0.47,0.484,4.779
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,12.07134205,759.2,4.3224,0.014,31.0,1.29,395.0,3.0,3713.0,0.47,0.484,4.779
Kepler,CONFIRMED,0.986,0.0,0.0,0.0,0.0,20.99587872,767.3,2.6333,0.228,18.2,1.3,328.0,3.0,3713.0,0.47,0.484,4.779
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,7.41113177,620.5,2.5242,0.712,50.4,2.45,905.0,1.0,5849.0,0.919,1.014,4.517
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,1.000747038,1823.5,0.9967,0.908,147.4,4.14,1620.0,1.0,5472.0,0.79,0.718,4.499
Kepler,CONFIRMED,0.999,0.0,0.0,0.0,0.0,8.884922995,16053.0,2.07004,0.069,388.2,10.51,770.0,1.0,5332.0,0.843,0.821,4.5
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,8.09888906,6911.1,4.20241,0.018,435.9,8.95,986.0,1.0,6214.0,1.076,1.169,4.442
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,10.00653012,936.1,5.344,0.862,71.9,3.52,876.0,1.0,6063.0,1.001,1.079,4.47
Kepler,CONFIRMED,0.635,0.0,0.0,0.0,0.0,17.855221681,9065.2,7.41287,0.075,915.7,13.16,911.0,1.0,6823.0,1.367,1.386,4.308
Kepler,CANDIDATE,1.0,0.0,0.0,0.0,0.0,12.732624065,6465.7,2.2083,0.811,210.5,4.87,432.0,1.0,3950.0,0.541,0.563,4.721
Kepler,CANDIDATE,0.966,0.0,0.0,0.0,0.0,83.92494032,7958.7,6.7904,0.658,182.1,4.78,226.0,1.0,3960.0,0.509,0.526,4.746
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,5.007316661,6932.3,4.2362,0.344,431.4,6.96,998.0,1.0,5865.0,0.827,0.914,4.563
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,2.211116989,724.2,1.6485,0.69,42.6,1.85,931.0,5.0,4500.0,0.646,0.71,4.656
Kepler,CONFIRMED,0.997,0.0,0.0,0.0,0.0,27.9541337,942.5,3.95,0.063,25.4,1.9,400.0,5.0,4500.0,0.646,0.71,4.656
Kepler,CONFIRMED,0.415,0.0,0.0,0.0,0.0,12.69104387,252.1,3.7727,0.008,60.2,2.57,1008.0,2.0,5869.0,1.626,1.019,4.024
Kepler,FALSE POSITIVE,0.228,0.0,1.0,0.0,0.0,4.409409243,12861.0,3.8636,0.028,85.8,10.95,1101.0,1.0,5600.0,0.975,0.811,4.368
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,16.23947096,2590.7,4.0374,0.043,123.8,4.14,598.0,3.0,5191.0,0.837,0.937,4.564
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,6.308201629,1328.5,2.9785,0.03,86.2,2.96,819.0,3.0,5191.0,0.837,0.937,4.564
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,2.052349884,14281.0,2.0778,0.437,1072.1,13.12,1497.0,1.0,5855.0,1.08,1.049,4.393
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,9.7704486,1897.8,2.4517,0.09,58.0,2.23,460.0,3.0,3906.0,0.509,0.508,4.73
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,5.169804269,1037.4,2.153,0.351,41.4,1.66,569.0,3.0,3906.0,0.509,0.508,4.73
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,21.22261195,366.0,6.5093,0.02,114.9,2.48,771.0,2.0,5945.0,1.302,1.009,4.213
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,20.09017037,1432.1,4.154,0.886,36.9,2.25,362.0,3.0,3906.0,0.509,0.508,4.73
Kepler,CONFIRMED,0.999,0.0,0.0,0.0,0.0,7.11373257,807.6,2.1764,0.334,44.4,1.16,429.0,3.0,3561.0,0.411,0.44,4.855
Kepler,CONFIRMED,0.999,0.0,0.0,0.0,0.0,3.306551643,509.2,1.8177,0.001,37.8,0.91,554.0,3.0,3561.0,0.411,0.44,4.855
Kepler,CONFIRMED,0.998,0.0,0.0,0.0,0.0,15.36845737,756.1,2.4714,0.115,30.9,1.11,332.0,3.0,3561.0,0.411,0.44,4.855
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,13.81020318,1309.7,3.048,0.791,46.2,4.56,833.0,1.0,5942.0,1.142,1.009,4.327
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,4.093578461,538.6,2.5833,0.93,36.4,2.85,1182.0,2.0,6077.0,0.999,1.077,4.471
Kepler,CONFIRMED,0.999,0.0,0.0,0.0,0.0,105.145959,685.4,8.593,0.964,15.4,3.43,401.0,2.0,6077.0,0.999,1.077,4.471
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,10.8484518,1675.6,2.9993,0.21,64.5,2.34,499.0,2.0,4201.0,0.591,0.609,4.682
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,6.66833241,362.3,1.915,0.644,14.2,1.18,587.0,2.0,4201.0,0.591,0.609,4.682
Kepler,CONFIRMED,0.997,0.0,0.0,0.0,0.0,4.082274889,17859.0,3.23015,0.093,1669.1,10.55,1016.0,1.0,5655.0,0.794,0.886,4.581
Kepler,CANDIDATE,1.0,0.0,0.0,0.0,0.0,3.886655224,581.6,3.1646,0.649,48.1,1.87,1010.0,1.0,5662.0,0.738,0.813,4.61
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,42.1406089,895.5,5.083,0.045,21.6,1.85,349.0,5.0,4500.0,0.646,0.71,4.656
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,4.617490562,575.8,2.2618,0.649,28.1,1.62,728.0,5.0,4500.0,0.646,0.71,4.656
Kepler,CONFIRMED,0.996,0.0,0.0,0.0,0.0,10.19849255,634.1,2.4283,0.714,21.4,1.75,559.0,5.0,4500.0,0.646,0.71,4.656
Kepler,FALSE POSITIVE,0.0,0.0,0.0,1.0,0.0,5.795063956,1692.9,3.2496,0.949,119.4,4.33,950.0,1.0,5865.0,0.827,0.914,4.563
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,7.15681552,867.0,2.5882,0.45,47.7,2.47,782.0,3.0,5029.0,0.838,0.798,4.494
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,17.64830851,763.3,2.0873,0.653,23.8,2.43,579.0,3.0,5029.0,0.838,0.798,4.494
Kepler,CONFIRMED,0.957,0.0,0.0,0.0,0.0,4.14810719,175.2,2.535,0.093,12.9,1.08,938.0,3.0,5029.0,0.838,0.798,4.494
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,16.51410989,973.5,4.1575,0.395,55.9,2.72,655.0,4.0,5527.0,0.866,0.841,4.488
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,30.1329298,1015.8,5.172,0.839,44.8,3.14,536.0,4.0,5527.0,0.866,0.841,4.488
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,4.79090809,251.3,2.603,0.11,21.2,1.36,990.0,4.0,5527.0,0.866,0.841,4.488
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,31.71981013,363.4,4.819,0.125,63.1,3.09,743.0,2.0,5869.0,1.626,1.019,4.024
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,99.6415962,952.5,4.448,0.028,22.7,2.64,360.0,4.0,5527.0,0.866,0.841,4.488
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,4.708326451,7912.7,3.16114,0.061,633.4,10.6,1162.0,1.0,5560.0,1.21,0.94,4.246
Kepler,FALSE POSITIVE,0.0,0.0,0.0,1.0,1.0,16.37198661,4147.6,3.8449,9.303,54.5,540.37,438.0,1.0,4187.0,0.592,0.58,4.656
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,5.392026903,1151.4,2.9804,0.314,77.4,2.68,850.0,1.0,5198.0,0.801,0.915,4.589
Kepler,CANDIDATE,1.0,0.0,0.0,0.0,0.0,2.494170338,863.7,1.1221,0.095,69.2,2.42,1194.0,1.0,5569.0,0.829,0.928,4.566
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,6.491682808,7163.3,4.301,0.535,502.3,9.66,1062.0,2.0,6123.0,1.107,1.159,4.413
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,1.0,3.044770796,1695.0,10.0134,1.252,203.5,24.54,1076.0,1.0,5525.0,0.753,0.843,4.603
Kepler,CONFIRMED,0.999,0.0,0.0,0.0,0.0,3.855603916,16653.0,3.2179,0.348,1173.9,13.61,1212.0,1.0,6033.0,1.046,1.153,4.46
Kepler,FALSE POSITIVE,0.0,0.0,0.0,1.0,1.0,3.855599139,1030.9,3.183,0.864,90.1,3.57,1158.0,1.0,5936.0,0.965,1.075,4.501
Kepler,CONFIRMED,0.92,0.0,1.0,0.0,0.0,38.47876629,23530.0,5.04169,0.003,1077.8,13.26,484.0,1.0,5510.0,0.879,0.973,4.539
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,37.601661282,59130.0,8.30604,0.408,1667.3,27.22,606.0,1.0,6140.0,1.096,0.989,4.354
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,3.314947362,1398.2,1.8007,0.799,123.5,3.94,1155.0,1.0,5609.0,0.944,0.983,4.481
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,6.71969089,969.7,3.0231,0.985,45.4,4.37,952.0,1.0,5931.0,0.866,0.825,4.479
Kepler,CONFIRMED,0.996,0.0,0.0,0.0,0.0,39.6431552,15664.0,6.5292,0.062,690.3,10.98,472.0,2.0,5231.0,0.9,0.844,4.455
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,51.42598578,66068.0,16.9422,0.203,1843.8,29.66,549.0,1.0,6257.0,1.147,1.233,4.41
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,21.80451611,1144.9,3.4097,0.751,49.9,2.6,543.0,1.0,5481.0,0.708,0.806,4.629
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,10.28194593,1110.7,3.4366,0.168,55.0,2.53,680.0,3.0,5196.0,0.775,0.869,4.593
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,18.11993039,1506.9,4.2309,0.206,60.7,2.95,563.0,3.0,5196.0,0.775,0.869,4.593
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,3.78402867,426.1,1.9012,0.691,25.6,1.7,949.0,3.0,5196.0,0.775,0.869,4.593
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,5.15448142,697.5,3.228,0.933,48.1,2.94,964.0,1.0,5431.0,0.884,0.816,4.457
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,33.80364366,13494.0,11.4813,0.023,529.9,20.7,745.0,2.0,5855.0,1.796,1.174,3.999
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,5.743469797,1240.2,3.4412,0.001,79.7,3.13,982.0,1.0,5897.0,0.891,0.983,4.531
Kepler,CANDIDATE,1.0,0.0,0.0,0.0,0.0,39.4759093,1012.6,2.968,0.938,26.6,4.06,577.0,1.0,6225.0,1.031,1.091,4.45
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,19.974485239,40293.0,4.23479,0.886,1398.8,26.56,700.0,1.0,6108.0,0.997,1.072,4.471
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,3.166353562,1473.4,3.3129,0.032,128.3,3.82,1273.0,1.0,6007.0,0.998,1.072,4.47
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,0.0,23.899634407,20953.0,3.81881,1.245,547.8,44.04,652.0,1.0,6192.0,0.924,0.991,4.503
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,3.388012244,280.1,2.6849,0.433,30.6,2.11,1315.0,4.0,5553.0,1.25,0.949,4.221
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,5.83909761,273.6,3.1915,0.341,25.2,2.06,1097.0,4.0,5553.0,1.25,0.949,4.221
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,1.620467654,159.6,2.1888,0.271,22.7,1.57,1681.0,4.0,5553.0,1.25,0.949,4.221
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,10.6816951,307.8,3.605,0.646,21.9,2.3,897.0,4.0,5553.0,1.25,0.949,4.221
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,6.104849417,2090.3,4.6912,0.041,293.7,3.18,784.0,1.0,5085.0,0.712,0.71,4.584
Kepler,CONFIRMED,0.999,0.0,0.0,0.0,0.0,3.578780566,11382.0,2.91089,0.079,1838.4,10.43,1145.0,1.0,5524.0,0.994,0.95,4.421
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,0.0,3.187067566,1037.4,3.119,1.234,37.2,23.88,1079.0,1.0,5450.0,0.811,0.857,4.552
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,5.826657508,1539.1,2.9183,0.033,81.1,4.09,1013.0,3.0,5561.0,1.06,0.943,4.362
Kepler,CONFIRMED,0.998,0.0,0.0,0.0,0.0,12.41216347,611.3,3.739,0.021,25.6,2.58,787.0,3.0,5561.0,1.06,0.943,4.362
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,18.74649011,796.8,3.895,0.508,26.7,3.05,686.0,3.0,5561.0,1.06,0.943,4.362
